time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain
2004-08-19 17:00:00,690.276001,387.3699951,24.62999878,72.57345111,7.079668145,0
2004-08-19 18:00:00,659.1599731,397.9200134,24.96999512,70.02366512,7.30110285,0
2004-08-19 19:00:00,573.3930054,397.9200134,24.92998657,69.07778673,7.103893536,0.0021408
2004-08-19 20:00:00,473,397.9100037,24.89000854,68.12568382,6.974525196,0.0078528
2004-08-19 21:00:00,349.3349915,386.9400024,24.85,67.17008102,6.904201448,0
2004-08-19 22:00:00,225.6589966,386.9299927,23.61000977,71.59123163,5.796067541,0
2004-08-19 23:00:00,92.02300262,386.9100037,22.36998901,76.33937784,4.787065718,0
2004-08-20 00:00:00,0,386.6199951,21.1300293,81.44599346,3.953833513,0.0041088
2004-08-20 01:00:00,0,386.6199951,20.6,83.30190627,3.728230223,0
2004-08-20 02:00:00,0,386.6099854,20.07000122,85.20037025,3.523932462,0
2004-08-20 03:00:00,0,336.5899963,19.54000244,87.14382798,3.341810801,0
2004-08-20 04:00:00,0,336.5799866,18.64998779,88.02380536,3.250138459,0
2004-08-20 05:00:00,0,336.5700073,17.77004395,88.69572113,3.154584062,0
2004-08-20 06:00:00,0,327.0299988,16.87999878,89.24290293,3.065713573,0
2004-08-20 07:00:00,0,327.02005,16.61998901,89.24690904,2.932882608,0
2004-08-20 08:00:00,0,327.02005,16.36000977,89.23045094,2.869233288,0
2004-08-20 09:00:00,0,337.2799988,16.1,89.18986178,2.871114818,0
2004-08-20 10:00:00,0,337.2900085,17.01000366,88.96960893,2.72082713,0.0012096
2004-08-20 11:00:00,98.27600098,337.3099976,17.90999756,88.57719313,2.702480379,1.92E-05
2004-08-20 12:00:00,292.70401,369.0599976,18.82000122,87.92931508,2.828162091,0
2004-08-20 13:00:00,451.552002,369.0799866,20.68999634,83.39313679,3.33863747,0
2004-08-20 14:00:00,590.1740112,369.1000061,22.55001221,78.96040037,3.9322387,0
2004-08-20 15:00:00,694.9219971,381.9899902,24.40999756,74.62281584,4.570886204,0
2004-08-20 16:00:00,744.5629883,381.9899902,24.79003296,71.5798419,4.846080848,0
2004-08-20 17:00:00,736.9390259,382,25.17998657,68.60119799,5.12408062,0
2004-08-20 18:00:00,638.8759766,395.1700134,25.55999146,65.76821562,5.404451782,0.0011232
2004-08-20 19:00:00,555.3460083,395.1600037,25.54000244,65.1461364,5.210153495,0
2004-08-20 20:00:00,457.493988,395.1600037,25.52004395,64.52203471,5.00224949,0
2004-08-20 21:00:00,379.4949951,382.2000122,25.4999939,63.8949447,4.808918791,0
2004-08-20 22:00:00,243.7510071,382.1799927,24.20998535,68.27440296,4.248588009,0
2004-08-20 23:00:00,97.13700104,382.1700134,22.92000732,72.99170886,3.691774663,0
2004-08-21 00:00:00,0,368.0899963,21.62999878,78.08240466,3.159050348,0
2004-08-21 01:00:00,0,368.0799866,21.26003418,78.22298556,2.587991565,0
2004-08-21 02:00:00,0,368.0799866,20.89000854,78.33409785,2.025660409,0.001968
2004-08-21 03:00:00,0,367.5,20.52001343,78.41672377,1.452067465,0
2004-08-21 04:00:00,0,367.5,20.17000732,81.0977375,0.945780109,0
2004-08-21 05:00:00,0,367.5,19.82000122,83.86503414,0.443846818,0
2004-08-21 06:00:00,0,381.6700134,19.46999512,86.71645068,0.172626767,0.0046848
2004-08-21 07:00:00,0,381.6700134,19.36000977,89.14867038,0.77781744,0.048902401
2004-08-21 08:00:00,0,381.6700134,19.24001465,91.67012532,1.383112437,0.047251199
2004-08-21 09:00:00,0,401.8200073,19.12999878,94.16021779,1.996997764,0.0155328
2004-08-21 10:00:00,0,401.8299866,19.67998657,93.84724571,1.669790435,0.008304
2004-08-21 11:00:00,67.0719986,401.8399963,20.23000488,93.46100824,1.423587051,0.112742397
2004-08-21 12:00:00,120.4079971,400.6900024,20.77999268,93.00639142,1.291897825,0.053606398
2004-08-21 13:00:00,186.2879944,400.6799927,20.4999939,93.04997556,1.410319079,0.072815998
2004-08-21 14:00:00,243.7879944,400.6799927,20.22002563,93.06904166,2.034944749,0.031459199
2004-08-21 15:00:00,209.6889954,401.7000122,19.94002686,93.06493257,2.850438563,0.014236801
2004-08-21 16:00:00,224.6990051,401.6900024,19.24004517,93.61640605,2.500719896,0.169007996
2004-08-21 17:00:00,222.3529968,401.6799927,18.55004272,93.99375211,3.885794835,0.175593601
2004-08-21 18:00:00,280.4079895,391.5899963,17.85003052,94.29942077,5.887478364,0.051955198
2004-08-21 19:00:00,243.5630035,391.5899963,17.82000122,92.91544467,6.014158302,0.025286399
2004-08-21 20:00:00,200.3800049,391.5899963,17.77999268,91.58193958,6.14351679,0.0043008
2004-08-21 21:00:00,159.7400055,376.3699951,17.74001465,90.23445204,6.273985912,0
2004-08-21 22:00:00,101.9960022,376.3599854,17.11998901,90.22091209,5.360643574,0
2004-08-21 23:00:00,39.6590004,376.3500061,16.4999939,90.07620673,4.469116365,0
2004-08-22 00:00:00,0,329.0799866,15.87999878,89.78405216,3.598277323,0
2004-08-22 01:00:00,0,329.0700378,15.02999268,90.12846429,3.547012989,0
2004-08-22 02:00:00,0,329.0599976,14.18999634,90.18976456,3.50024305,0
2004-08-22 03:00:00,0,285.1000061,13.35,90.00080014,3.472203807,0
2004-08-22 04:00:00,0,285.0899963,12.4500061,90.76985854,3.491618594,0
2004-08-22 05:00:00,0,285.0799866,11.55001221,91.3384104,3.512406621,0
2004-08-22 06:00:00,0,271.519989,10.64998779,91.6643711,3.526655811,0
2004-08-22 07:00:00,0,271.5100098,10.08001099,91.43848008,3.502027887,0
2004-08-22 08:00:00,0,271.5000305,9.499993896,91.1323856,3.471166883,0
2004-08-22 09:00:00,0,266.5499878,8.929986572,90.60860985,3.442005121,0
2004-08-22 10:00:00,0,266.5599976,9.800012207,89.58580539,3.034023818,0
2004-08-22 11:00:00,127.0920029,266.5599976,10.67998657,88.36345727,2.636854206,0
2004-08-22 12:00:00,318.3200073,289.3599854,11.55001221,87.08112469,2.249310969,0
2004-08-22 13:00:00,493.9360046,289.3699951,13.04000244,80.41660528,1.888623808,0
2004-08-22 14:00:00,647.1370239,289.3800049,14.54000244,74.26619052,1.535252485,0
2004-08-22 15:00:00,757.6190186,311.1600037,16.02999268,68.68248624,1.195700616,0.028492799
2004-08-22 16:00:00,811.9749756,311.1700134,16.77001343,67.51331493,1.000899604,0
2004-08-22 17:00:00,803.4229736,311.1700134,17.51000366,66.32202101,1.249519938,0
2004-08-22 18:00:00,794.2609863,319.1099854,18.2499939,65.1094407,1.768191167,0
2004-08-22 19:00:00,689.289978,319.1099854,18.54000244,64.76270185,1.946201433,0
2004-08-22 20:00:00,566.2659912,319.1099854,18.83001099,64.40844434,2.143478459,0
2004-08-22 21:00:00,420.3399963,311.0599976,19.12005005,64.04784353,2.364444989,0
2004-08-22 22:00:00,266.7539978,311.0400391,17.55999146,68.17458518,2.557049157,0
2004-08-22 23:00:00,101.0179977,311.0299988,16.01000366,72.50982905,2.826304881,0
2004-08-23 00:00:00,0,290.2200012,14.4500061,77.1492724,3.162846767,0
2004-08-23 01:00:00,0,290.2099915,13.7499939,77.37558484,3.276858321,0
2004-08-23 02:00:00,0,290.2000122,13.05001221,77.47355627,3.400544041,0
2004-08-23 03:00:00,0,290.0599976,12.34005127,77.47822255,3.526769137,0
2004-08-23 04:00:00,0,290.0599976,11.89000854,79.39320765,3.439258571,0
2004-08-23 05:00:00,0,290.0499878,11.42998657,81.41647893,3.364000581,0
2004-08-23 06:00:00,0,289.5400085,10.96999512,83.49267429,3.279085306,0
2004-08-23 07:00:00,0,289.5299988,10.71999512,83.96780413,3.311827341,0
2004-08-23 08:00:00,0,289.5300293,10.45998535,84.49692325,3.346699918,0
2004-08-23 09:00:00,0,284.4899902,10.20998535,84.95755082,3.396292137,0
2004-08-23 10:00:00,0,284.5000305,11.49001465,84.75913563,3.677199986,0
2004-08-23 11:00:00,123.6240005,284.519989,12.77001343,84.10648127,3.963079532,0
2004-08-23 12:00:00,310.6400146,313.9600525,14.05001221,83.07572033,4.252928498,0.0125088
2004-08-23 13:00:00,483.4559937,313.980011,16.12999878,79.28675469,4.267692632,0
2004-08-23 14:00:00,634.177002,314,18.2000061,75.32738533,4.413898464,0
2004-08-23 15:00:00,744.2410278,339.3399963,20.27004395,71.27139756,4.663153388,0
2004-08-23 16:00:00,797.7349854,339.3500061,21.15999756,70.12474849,4.774861256,0
2004-08-23 17:00:00,789.1810303,339.3699951,22.06005249,68.87516755,4.88623583,0
2004-08-23 18:00:00,773.3649902,358.4100037,22.9500061,67.62049198,5.003448931,0
2004-08-23 19:00:00,670.6079712,358.4100037,23.24001465,67.8885712,4.67908121,0
2004-08-23 20:00:00,550.1240234,358.4200134,23.52001343,68.17088445,4.469955207,0
2004-08-23 21:00:00,398.394989,360.5799866,23.80001221,68.428041,4.382886958,0
2004-08-23 22:00:00,251.2200012,360.5700073,22.43999634,72.46593223,3.900820522,0
2004-08-23 23:00:00,92.47399902,360.5499878,21.07000122,76.79756946,3.69423869,0
2004-08-24 00:00:00,0,373.6600037,19.70998535,81.34269962,3.788574956,0
2004-08-24 01:00:00,0,373.6499939,19.14998779,81.26453825,3.950620318,0
2004-08-24 02:00:00,0,373.6499939,18.58999023,81.0781308,4.38882659,0.004992
2004-08-24 03:00:00,0,327.3299866,18.04000244,80.73007682,5.045047243,0.0005568
2004-08-24 04:00:00,0,327.3099976,16.55001221,82.71392321,4.554667851,0
2004-08-24 05:00:00,0,327.2900085,15.05004272,84.42925088,4.067284224,0
2004-08-24 06:00:00,0,286.6099854,13.55999146,85.6770359,3.576940164,0
2004-08-24 07:00:00,0,286.6000366,12.68999634,86.41804714,3.513303218,0
2004-08-24 08:00:00,0,286.5899963,11.81005249,87.02710412,3.441395064,0
2004-08-24 09:00:00,0,273.0799866,10.93999634,87.37701519,3.38017765,0
2004-08-24 10:00:00,0,273.0899963,11.77001343,86.02686154,3.44444483,0
2004-08-24 11:00:00,123.2440033,273.1000061,12.61000977,84.55253041,3.581131079,0
2004-08-24 12:00:00,313.7600098,285.0700073,13.43999634,83.07279172,3.797696757,0
2004-08-24 13:00:00,489.776001,285.0799866,14.64000854,75.7085036,3.205245631,0
2004-08-24 14:00:00,643.2670288,285.0899963,15.83001099,69.07694585,2.975668038,0
2004-08-24 15:00:00,761.3850098,298.6799927,17.03005371,63.01161158,3.206321772,0
2004-08-24 16:00:00,816.2139893,298.6799927,17.4999939,60.95502795,3.018029149,0
2004-08-24 17:00:00,807.3549805,298.6799927,17.96999512,58.9714422,2.928651654,0
2004-08-24 18:00:00,796.809021,306.6099854,18.43999634,57.05753925,2.938043517,0
2004-08-24 19:00:00,690.3469849,306.6099854,18.51000366,57.46183733,2.559062286,0
2004-08-24 20:00:00,565.4660034,306.6099854,18.5800415,57.86009556,2.221823605,0
2004-08-24 21:00:00,416.4159851,299.6300049,18.64998779,58.25352836,1.96702828,0
2004-08-24 22:00:00,260.8460083,299.6199951,17.30001221,61.12173794,2.062474249,0
2004-08-24 23:00:00,93.14099884,299.6000061,15.9500061,64.09180465,2.408755207,0
2004-08-25 00:00:00,0,276.1700134,14.58999023,67.20271067,2.922499017,0
2004-08-25 01:00:00,0,276.1700134,14.17000732,66.06812445,2.041984291,0
2004-08-25 02:00:00,0,276.1600037,13.74001465,64.859174,1.17345639,0
2004-08-25 03:00:00,0,271.8999939,13.32003174,63.49090022,0.389486829,0
2004-08-25 04:00:00,0,271.8900146,12.76000366,64.91517543,0.18867962,0
2004-08-25 05:00:00,0,271.8900146,12.18999634,66.41525069,0.766941965,0
2004-08-25 06:00:00,0,270.2400513,11.62999878,67.895917,1.353698613,0
2004-08-25 07:00:00,0,270.2399902,11.1,69.39027029,1.810690435,0
2004-08-25 08:00:00,0,270.230011,10.57000122,70.91611771,2.276927775,0
2004-08-25 09:00:00,0,272.4700317,10.04000244,72.46705511,2.730347974,0
2004-08-25 10:00:00,0,272.480011,10.85,74.66423944,2.581724214,0
2004-08-25 11:00:00,118.1880035,272.4900513,11.64998779,76.51227823,2.439385208,0
2004-08-25 12:00:00,310.2640076,297.5400085,12.45998535,77.94361895,2.298042671,0
2004-08-25 13:00:00,485.8080139,297.5599976,14.30001221,75.1942762,3.053686254,0
2004-08-25 14:00:00,638.8560181,297.5799866,16.12999878,72.23330789,3.903972252,0
2004-08-25 15:00:00,748.2659912,320.1000061,17.96999512,69.06296838,4.789958476,0
2004-08-25 16:00:00,802.2449951,320.1099854,18.72002563,68.4554298,4.80320733,0
2004-08-25 17:00:00,793.3900146,320.1199951,19.46004639,67.8161407,4.835421564,0
2004-08-25 18:00:00,777.6140137,333.769989,20.20998535,67.06606169,4.88787254,0
2004-08-25 19:00:00,673.1079712,333.769989,20.30999146,68.14413823,5.086000227,0
2004-08-25 20:00:00,550.5120239,333.769989,20.42000732,69.16136627,5.275395835,0
2004-08-25 21:00:00,399.144989,328.7399902,20.52001343,70.20597354,5.473171087,0
2004-08-25 22:00:00,248.3150024,328.7200012,18.87999878,75.5197875,5.006006595,0
2004-08-25 23:00:00,85.78500366,328.7000122,17.2499939,81.21254365,4.591557304,0
2004-08-26 00:00:00,0,314.2600098,15.61004028,87.41030943,4.239999924,0
2004-08-26 01:00:00,0,314.25,14.83999023,88.75722854,4.123784735,0
2004-08-26 02:00:00,0,314.2399902,14.07000122,90.03430901,4.028523358,0
2004-08-26 03:00:00,0,307.5700073,13.30001221,91.23547181,3.95607128,0
2004-08-26 04:00:00,0,307.5600281,12.77999268,91.71595753,3.890308447,0
2004-08-26 05:00:00,0,307.5599976,12.27001343,92.06795611,3.854101671,0
2004-08-26 06:00:00,0,303.3800049,11.76000366,92.35730314,3.834188254,0
2004-08-26 07:00:00,0,303.3700256,11.39998779,92.35139145,3.6440775,0
2004-08-26 08:00:00,0,303.3699951,11.04003296,92.29324334,3.44640398,0
2004-08-26 09:00:00,0,300.4300537,10.67998657,92.18693696,3.261533372,0
2004-08-26 10:00:00,0,300.4400024,11.61998901,90.25140588,3.100790127,0
2004-08-26 11:00:00,112.3720016,300.4500427,12.55999146,88.25265473,2.950610163,0
2004-08-26 12:00:00,301.6560059,316.0599976,13.50002441,86.20523763,2.801660201,0
2004-08-26 13:00:00,473.7919922,316.0900269,15.54000244,80.57686034,3.276659877,0
2004-08-26 14:00:00,623.848999,316.1100464,17.58001099,75.15852307,3.757672151,0
2004-08-26 15:00:00,735.5560303,342.6900024,19.61998901,69.99444059,4.242652244,0
2004-08-26 16:00:00,788.7139893,342.7099915,20.57000122,69.92088775,4.740379503,0
2004-08-26 17:00:00,779.8649902,342.7200012,21.52001343,69.648002,5.240037939,0
2004-08-26 18:00:00,766.5770264,352.9500122,22.47002563,69.20250527,5.740870785,0
2004-08-26 19:00:00,662.9630127,352.9500122,22.58001099,70.22667198,5.603570195,0
2004-08-26 20:00:00,541.3549805,352.9500122,22.68999634,71.23285006,5.473810182,0
2004-08-26 21:00:00,391.5499878,343.4700012,22.80004272,72.22324514,5.361539147,0
2004-08-26 22:00:00,241.8450012,343.4500122,21.14000854,77.27349097,4.800676997,0
2004-08-26 23:00:00,80.63300323,343.4299927,19.48000488,82.67359405,4.283375047,0
2004-08-27 00:00:00,0,319.0299988,17.83001099,88.38885251,3.817486079,0
2004-08-27 01:00:00,0,319.019989,16.9500061,89.41304507,3.752012804,0
2004-08-27 02:00:00,0,319.0100098,16.08001099,90.23764475,3.720483868,0
2004-08-27 03:00:00,0,315.1700134,15.20998535,90.89911175,3.713825576,0
2004-08-27 04:00:00,0,315.1600037,14.79000244,91.43669365,3.55282985,0
2004-08-27 05:00:00,0,315.1600037,14.36998901,91.94793688,3.388923069,0
2004-08-27 06:00:00,0,318.2900085,13.95003662,92.42506768,3.242792109,0
2004-08-27 07:00:00,0,318.2900085,13.86998901,92.43473387,3.203388791,0
2004-08-27 08:00:00,0,318.2900085,13.79000244,92.44209697,3.18472925,0
2004-08-27 09:00:00,0,332.730011,13.70998535,92.44598352,3.179889835,0
2004-08-27 10:00:00,0,332.75,14.87999878,91.68141106,3.139442564,0
2004-08-27 11:00:00,100.723999,332.7600098,16.05001221,90.58743573,3.09930635,0
2004-08-27 12:00:00,258.256012,366.25,17.20998535,89.28164111,3.054864991,0
2004-08-27 13:00:00,406.9039917,366.269989,19.11998901,86.02522791,3.304088334,0
2004-08-27 14:00:00,536.4589844,366.2999878,21.02999268,82.49266718,3.574045303,0
2004-08-27 15:00:00,525.3250122,402.5400085,22.93999634,78.79228546,3.866846297,0
2004-08-27 16:00:00,563.3430176,402.5499878,23.62999878,77.01761894,4.139238994,0
2004-08-27 17:00:00,556.9249878,402.5599976,24.32003174,75.26753395,4.433610254,0
2004-08-27 18:00:00,679.7680054,400.8800049,24.9999939,73.58608139,4.727621013,0
2004-08-27 19:00:00,587.3629761,400.8900146,25.42998657,72.68291663,4.922123563,0
2004-08-27 20:00:00,478.8469849,400.8999939,25.86000977,71.78162529,5.117538323,0
2004-08-27 21:00:00,395.5960083,380.6000061,26.30001221,70.84426053,5.320244531,0
2004-08-27 22:00:00,242.5240021,380.5899963,24.93999634,75.63217951,4.794204983,0
2004-08-27 23:00:00,77.78500366,380.5700073,23.58001099,80.78533755,4.303324252,0
2004-08-28 00:00:00,0,367.9899902,22.21999512,86.33297029,3.874867683,0
2004-08-28 01:00:00,0,367.9899902,21.68999634,88.5782264,3.780819985,0
2004-08-28 02:00:00,0,367.980011,21.15999756,90.88802867,3.696065527,0
2004-08-28 03:00:00,0,366.1199951,20.6300293,93.26487716,3.617070576,0
2004-08-28 04:00:00,0,366.1199951,20.30004272,93.63647255,3.463437684,0
2004-08-28 05:00:00,0,366.1099854,19.96999512,93.98792405,3.453534382,0
2004-08-28 06:00:00,0,366.5299988,19.64000854,94.32277136,3.604400123,0
2004-08-28 07:00:00,0,366.5299988,19.58999023,93.89738738,3.421607826,0
2004-08-28 08:00:00,0,366.5299988,19.54000244,93.46945532,3.252598914,0
2004-08-28 09:00:00,0,391.4500122,19.49001465,93.03926658,3.075386055,0
2004-08-28 10:00:00,0,391.4599915,20.21999512,91.98109346,2.975785543,0
2004-08-28 11:00:00,70.66400146,391.4700012,20.95998535,90.80360805,2.884198732,0
2004-08-28 12:00:00,201.5039978,409.3699951,21.68999634,89.62349248,2.825668015,0
2004-08-28 13:00:00,318.5039978,409.3800049,23.02004395,85.56069472,3.112314147,0
2004-08-28 14:00:00,420.4660034,409.3999939,24.35,81.64625076,3.4757446,0
2004-08-28 15:00:00,466.2780151,417.9899902,25.68999634,77.83412833,3.897409413,0
2004-08-28 16:00:00,500.1010132,417.9899902,26.02001343,75.27110652,3.948075597,0
2004-08-28 17:00:00,494.2940063,417.9899902,26.36000977,72.73991513,4.033522016,0
2004-08-28 18:00:00,644.4760132,408.5599976,26.7000061,70.28222511,4.170587565,0
2004-08-28 19:00:00,556.3389893,408.5700073,26.99001465,69.70648692,3.946707546,0
2004-08-28 20:00:00,452.8099976,408.5700073,27.27999268,69.13072634,3.729410178,0
2004-08-28 21:00:00,357.9039917,397.019989,27.57000122,68.55871938,3.521647364,0
2004-08-28 22:00:00,217.727005,397,26.21999512,72.65492772,3.224158886,0
2004-08-28 23:00:00,66.93099976,396.9899902,24.87999878,76.96619776,2.944503264,0
2004-08-29 00:00:00,0,399.1600037,23.52999268,81.60003824,2.675294332,0
2004-08-29 01:00:00,0,399.1600037,23.2000061,83.20838766,2.324585927,0
2004-08-29 02:00:00,0,399.1499939,22.86998901,84.85275787,2.094588198,0.0093504
2004-08-29 03:00:00,0,404.1400146,22.54000244,86.53430921,2.043942371,0.001344
2004-08-29 04:00:00,0,404.1400146,22.39998779,86.57737442,1.444991406,0
2004-08-29 05:00:00,0,404.1300049,22.27001343,86.56211488,1.54987092,0
2004-08-29 06:00:00,0,398.7799988,22.12999878,86.59707198,2.25568179,0
2004-08-29 07:00:00,0,398.7799988,21.9800354,86.70738897,2.400270791,0
2004-08-29 08:00:00,0,398.7799988,21.82000122,86.86584052,2.551627045,0
2004-08-29 09:00:00,0,398.7999878,21.67000732,86.96580579,2.702332316,0
2004-08-29 10:00:00,0,398.7999878,22.05999146,86.85123697,2.482982136,0
2004-08-29 11:00:00,57.63999939,398.8099976,22.4500061,86.70279339,2.393010761,0
2004-08-29 12:00:00,157.2879944,414,22.83999023,86.51924561,2.435774951,0
2004-08-29 13:00:00,249.423996,414.0100098,23.61998901,84.38405833,2.905202195,0
2004-08-29 14:00:00,329.6919861,414.019989,24.39000854,82.3322295,3.372313739,0
2004-08-29 15:00:00,433.6340027,422.0700073,25.17000732,80.26421074,3.842408136,0
2004-08-29 16:00:00,465.1229858,422.0700073,25.40999756,77.61622112,4.293646449,0
2004-08-29 17:00:00,459.6180115,422.0700073,25.65999756,74.9855929,4.841249991,0
2004-08-29 18:00:00,393.9440002,422.230011,25.89998779,72.46410255,5.450109942,0.0192576
2004-08-29 19:00:00,339.7409973,422.230011,25.85,73.74692585,5.183213138,0.007872
2004-08-29 20:00:00,276.0599976,422.230011,25.79003296,75.08223814,4.931054731,0.0159744
2004-08-29 21:00:00,278.6809998,395.7000122,25.73000488,76.42753574,4.67309327,0
2004-08-29 22:00:00,168.1799927,395.6900024,24.78005371,80.59582014,4.700170019,0
2004-08-29 23:00:00,49.36999893,395.6799927,23.83001099,85.02233335,4.726615916,0
2004-08-30 00:00:00,0,386.4200134,22.87999878,89.72331527,4.772221706,0
2004-08-30 01:00:00,0,386.4200134,22.64003906,91.20240517,4.250047059,0
2004-08-30 02:00:00,0,386.4200134,22.39998779,92.70644229,3.791793763,0.0003264
2004-08-30 03:00:00,0,386,22.17003784,94.18140793,3.408005257,0.002544
2004-08-30 04:00:00,0,386,21.67000732,94.89436045,3.428614792,0
2004-08-30 05:00:00,0,385.9899902,21.17000732,95.56820156,3.476147349,9.60E-06
2004-08-30 06:00:00,0,363.8800049,20.67000732,96.20200384,3.541087375,0
2004-08-30 07:00:00,0,363.8699951,20.39000854,96.08121016,3.309380578,0
2004-08-30 08:00:00,0,363.8699951,20.11004028,95.9326443,3.088834708,0
2004-08-30 09:00:00,0,360.4899902,19.82000122,95.81060548,2.882013155,0
2004-08-30 10:00:00,0,360.5,20.52999268,94.98180474,2.963848957,0
2004-08-30 11:00:00,103.2320023,360.5100098,21.24001465,94.07208159,3.038173819,0
2004-08-30 12:00:00,270.2640076,381.2999878,21.9500061,93.09217908,3.124307855,0
2004-08-30 13:00:00,430,381.3099976,23.24001465,87.16565374,3.210685221,7.68E-05
2004-08-30 14:00:00,569.132019,381.3200073,24.54003296,81.60805201,3.320798029,0
2004-08-30 15:00:00,668.4970093,400.6499939,25.83999023,76.44735341,3.471771825,0
2004-08-30 16:00:00,717.1290283,400.6600037,26.37999878,74.46925855,4.146625176,0
2004-08-30 17:00:00,708.5089722,400.6700134,26.93004761,72.50348795,4.918831067,0
2004-08-30 18:00:00,580.5360107,420.230011,27.4800354,70.59579575,5.764598858,0
2004-08-30 19:00:00,500.1499939,420.2200012,27.17998657,70.12303334,5.490081738,0
2004-08-30 20:00:00,405.6809998,420.2200012,26.89000854,69.57343741,5.242375436,0.0009312
2004-08-30 21:00:00,298.6940002,392.8800049,26.58999023,69.02501471,5.024788347,0.0010752
2004-08-30 22:00:00,178.7400055,392.8699951,25.24001465,74.48571469,4.625083968,0.0004416
2004-08-30 23:00:00,49.86199951,392.8500061,23.89000854,80.43727541,4.229066208,3.84E-05
2004-08-31 00:00:00,0,403.5799866,22.52999268,86.98271754,3.832753625,0.0009408
2004-08-31 01:00:00,0,403.5799866,22.22002563,89.11138562,3.918073539,0.0111552
2004-08-31 02:00:00,0,403.5700073,21.90999756,91.29430286,4.018519647,0.058089598
2004-08-31 03:00:00,0,407.6499939,21.58999023,93.58796762,4.126451271,0.162460796
2004-08-31 04:00:00,0,407.6499939,21.23000488,94.3357456,3.507206886,0.128467209
2004-08-31 05:00:00,0,407.6400146,20.86998901,95.07429616,2.898706677,0.0236544
2004-08-31 06:00:00,0,381.2200012,20.51000366,95.80815659,2.283725111,0.0085344
2004-08-31 07:00:00,0,381.2099915,20.05999146,95.90150342,2.17919702,0.002208
2004-08-31 08:00:00,0,381.2000122,19.6,95.99140912,2.088372546,0
2004-08-31 09:00:00,0,381.0899963,19.14000854,96.01546293,1.99263649,9.60E-06
2004-08-31 10:00:00,0,381.1000061,19.68999634,94.79014442,1.338207808,0
2004-08-31 11:00:00,67.08399963,381.1000061,20.23000488,93.61013734,1.087060234,9.60E-05
2004-08-31 12:00:00,200.6799927,395.5599976,20.77999268,92.36164858,1.461232395,0.0007872
2004-08-31 13:00:00,320.3519897,395.5700073,21.61998901,86.49786505,2.61038307,0
2004-08-31 14:00:00,424.5660095,395.5700073,22.46999512,80.96581237,4.332678451,0
2004-08-31 15:00:00,591.5310059,389.9299927,23.30999146,75.8413361,6.158262521,0
2004-08-31 16:00:00,634.6190186,389.9299927,23.57003174,72.96451808,5.739346829,0
2004-08-31 17:00:00,626.8540039,389.9299927,23.82000122,70.20381858,5.339260186,0
2004-08-31 18:00:00,702.71698,376.1700134,24.07000122,67.51182763,4.945806413,0.0060096
2004-08-31 19:00:00,604.8259888,376.1700134,24.12005005,67.45840121,4.78708686,0
2004-08-31 20:00:00,489.7149963,376.1700134,24.17000732,67.40465061,4.624035059,0
2004-08-31 21:00:00,365.4729919,353.5499878,24.21999512,67.35106799,4.476516478,0
2004-08-31 22:00:00,216.798996,353.5400085,22.70998535,72.01312076,4.179294123,0
2004-08-31 23:00:00,57.15299988,353.519989,21.2000061,77.01830943,3.888817316,0
2004-09-01 00:00:00,0,317.9899902,19.69002686,82.3988996,3.592714813,0
2004-09-01 01:00:00,0,317.9700012,18.45998535,83.31699544,3.578002353,0
2004-09-01 02:00:00,0,317.9599915,17.23000488,83.90288467,3.558454766,0
2004-09-01 03:00:00,0,307.5899963,15.9999939,84.08955484,3.562035911,0
2004-09-01 04:00:00,0,307.5899963,15.36998901,85.27210498,3.535095538,0
2004-09-01 05:00:00,0,307.5800476,14.7499939,86.36617775,3.536382348,0
2004-09-01 06:00:00,0,299.52005,14.11998901,87.48091127,3.550126744,0
2004-09-01 07:00:00,0,299.5100403,13.55001221,87.98327685,3.487649682,0
2004-09-01 08:00:00,0,299.5100098,12.97002563,88.46644261,3.440537674,0
2004-09-01 09:00:00,0,297.1200256,12.39998779,88.81480651,3.396115431,0
2004-09-01 10:00:00,0,297.1300049,13.23000488,86.84140396,3.322664599,0
2004-09-01 11:00:00,93.94000244,297.1400146,14.07000122,84.80395623,3.257191982,0
2004-09-01 12:00:00,197.4880066,342.7099915,14.91002808,82.77117277,3.211043528,0
2004-09-01 13:00:00,302.2640076,342.730011,16.36998901,79.28887862,3.984683106,0
2004-09-01 14:00:00,396.3380127,342.7399902,17.84005127,75.79151707,4.75848699,0
2004-09-01 15:00:00,495.42099,372.8099976,19.30001221,72.4059117,5.53238652,0
2004-09-01 16:00:00,561.9089966,372.8099976,19.64998779,70.48076024,5.641790347,0
2004-09-01 17:00:00,562.3449707,372.8200073,19.99001465,68.65165112,5.752955717,0
2004-09-01 18:00:00,466.0820007,390.9599915,20.33999023,66.83239239,5.869412199,0
2004-09-01 19:00:00,418.7330017,390.9599915,20.36000977,67.4757174,5.842756254,0
2004-09-01 20:00:00,350.9890137,390.9599915,20.39000854,68.07649994,5.871328783,0
2004-09-01 21:00:00,315.1440125,364.5299988,20.40999756,68.71660771,5.959278523,0
2004-09-01 22:00:00,184.1549988,364.519989,18.9500061,72.85067324,5.206841602,0
2004-09-01 23:00:00,45.58300018,364.5,17.48000488,77.26983429,4.484751965,0
2004-09-02 00:00:00,0,294.7600403,16.02001343,81.88026924,3.810301923,0
2004-09-02 01:00:00,0,294.75,14.76000366,82.29082783,3.728391149,0
