time,FLOW,SALT,TEMP
2004-11-20T00:00:00Z,1.897729181,0,4.959410654
2004-11-21T00:00:00Z,17.81559511,0,4.581990407
2004-11-22T00:00:00Z,1.897729181,0,5.976754564
2004-11-23T00:00:00Z,1.897729181,0,4.196158996
2004-11-24T00:00:00Z,1.897729181,0,4.292522424
2004-11-25T00:00:00Z,14.04315843,0,9.994761234
2004-11-26T00:00:00Z,1.914339141,0,4.426542294
2004-11-27T00:00:00Z,1.914339141,0,1.50301268
2004-11-28T00:00:00Z,1.914339141,0,4.446333001
2004-11-29T00:00:00Z,1.914339141,0,6.712228964
2004-11-30T00:00:00Z,1.914339141,0,2.380563819
2004-12-01T00:00:00Z,14.4925903,0,3.796894632
2004-12-02T00:00:00Z,1.931023975,0,4.323940695
2004-12-03T00:00:00Z,1.931023975,0,1.916652758
2004-12-04T00:00:00Z,1.931023975,0,0.997617303
2004-12-05T00:00:00Z,1.931023975,0,1.521567235
2004-12-06T00:00:00Z,1.931023975,0,0.992038571
2004-12-07T00:00:00Z,1.931023975,0,0.992097097
2004-12-08T00:00:00Z,1.931023975,0,2.406871078
2004-12-09T00:00:00Z,1.931023975,0,1.969322616
2004-12-10T00:00:00Z,1.931023975,0,2.172492781
2004-12-11T00:00:00Z,1.931023975,0,2.218350208
2004-12-12T00:00:00Z,1.931023975,0,2.483345282
2004-12-13T00:00:00Z,1.931023975,0,1.032183061
2004-12-14T00:00:00Z,1.931023975,0,0.994162482
2004-12-15T00:00:00Z,1.931023975,0,0.992097097
2004-12-16T00:00:00Z,1.931023975,0,0.992097097
2004-12-17T00:00:00Z,1.931023975,0,1.05957184
2004-12-18T00:00:00Z,1.914339141,0,0.992097097
2004-12-19T00:00:00Z,1.914339141,0,0.992094228
2004-12-20T00:00:00Z,1.914339141,0,0.992094228
2004-12-21T00:00:00Z,1.914339141,0,0.992097097
2004-12-22T00:00:00Z,1.914339141,0,0.992091485
2004-12-23T00:00:00Z,1.914339141,0,2.043246406
2004-12-24T00:00:00Z,14.28553415,0,3.370721707
2004-12-25T00:00:00Z,1.931023975,0,0.986288207
2004-12-26T00:00:00Z,1.931023975,0,0.992097097
2004-12-27T00:00:00Z,1.931023975,0,0.992097097
2004-12-28T00:00:00Z,1.931023975,0,0.992097097
2004-12-29T00:00:00Z,1.931023975,0,0.992097097
2004-12-30T00:00:00Z,1.914339141,0,0.992097097
2004-12-31T00:00:00Z,1.914339141,0,0.991868719
2005-01-01T00:00:00Z,1.914339141,0,3.962917262
2005-01-02T00:00:00Z,1.914339141,0,0.991455457
2005-01-03T00:00:00Z,1.914339141,0,1.365267166
2005-01-04T00:00:00Z,1.914339141,0,3.676952689
2005-01-05T00:00:00Z,1.914339141,0,0.999939923
2005-01-06T00:00:00Z,1.914339141,0,0.992097097
2005-01-07T00:00:00Z,1.914339141,0,0.992097097
2005-01-08T00:00:00Z,1.914339141,0,0.992097097
2005-01-09T00:00:00Z,1.914339141,0,0.992097097
2005-01-10T00:00:00Z,1.914339141,0,0.992049338
2005-01-11T00:00:00Z,1.914339141,0,0.992049338
2005-01-12T00:00:00Z,1.914339141,0,0.992097097
2005-01-13T00:00:00Z,1.914339141,0,1.128158193
2005-01-14T00:00:00Z,1.914339141,0,6.922000624
2005-01-15T00:00:00Z,1.914339141,0,0.984705324
2005-01-16T00:00:00Z,1.914339141,0,0.992097097
2005-01-17T00:00:00Z,1.914339141,0,0.992097097
2005-01-18T00:00:00Z,1.914339141,0,0.992097097
2005-01-19T00:00:00Z,1.914339141,0,0.992097097
2005-01-20T00:00:00Z,1.914339141,0,0.992097097
2005-01-21T00:00:00Z,1.897729181,0,0.992097097
2005-01-22T00:00:00Z,1.897729181,0,0.992097097
2005-01-23T00:00:00Z,1.897729181,0,0.992097097
2005-01-24T00:00:00Z,1.897729181,0,0.992097097
2005-01-25T00:00:00Z,1.897729181,0,0.992097097
2005-01-26T00:00:00Z,1.897729181,0,0.992097097
2005-01-27T00:00:00Z,1.897729181,0,0.992097097
2005-01-28T00:00:00Z,1.897729181,0,0.992097097
2005-01-29T00:00:00Z,1.897729181,0,0.992097097
2005-01-30T00:00:00Z,1.897729181,0,0.992097097
2005-01-31T00:00:00Z,1.881190002,0,0.992097097
2005-02-01T00:00:00Z,1.881190002,0,0.992097097
2005-02-02T00:00:00Z,1.881190002,0,0.992097097
2005-02-03T00:00:00Z,1.881190002,0,0.992097097
2005-02-04T00:00:00Z,1.881190002,0,0.992091215
2005-02-05T00:00:00Z,1.881190002,0,0.992059229
2005-02-06T00:00:00Z,1.881190002,0,1.000568115
2005-02-07T00:00:00Z,1.881190002,0,1.30511594
2005-02-08T00:00:00Z,1.864718324,0,3.011694619
2005-02-09T00:00:00Z,1.864718324,0,3.108134519
2005-02-10T00:00:00Z,1.864718324,0,2.59739276
2005-02-11T00:00:00Z,1.864718324,0,0.982350205
2005-02-12T00:00:00Z,1.864718324,0,0.992097097
2005-02-13T00:00:00Z,1.864718324,0,0.992097097
2005-02-14T00:00:00Z,1.864718324,0,0.992097097
2005-02-15T00:00:00Z,1.864718324,0,1.263281
2005-02-16T00:00:00Z,1.864718324,0,3.169005798
2005-02-17T00:00:00Z,1.864718324,0,1.994481495
2005-02-18T00:00:00Z,1.864718324,0,0.991900217
2005-02-19T00:00:00Z,1.864718324,0,0.992097097
2005-02-20T00:00:00Z,1.864718324,0,0.992097097
2005-02-21T00:00:00Z,1.864718324,0,0.992097097
2005-02-22T00:00:00Z,18.7388569,0,0.639061052
2005-02-23T00:00:00Z,1.881190002,0,0.992097097
2005-02-24T00:00:00Z,1.864718324,0,0.992097097
2005-02-25T00:00:00Z,18.64150468,0,0.639266792
2005-02-26T00:00:00Z,1.881190002,0,0.992097097
2005-02-27T00:00:00Z,1.864718324,0,0.992097097
2005-02-28T00:00:00Z,1.864718324,0,0.992097097
